pollution_time_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2024-11-30 07:00:00,5,1922.61,5.36,56.89,171.66,103.0,257.26,294.22,11.15
2024-11-30 08:00:00,5,1415.25,2.85,38.04,200.27,94.41,216.0,244.87,8.74
2024-11-30 09:00:00,5,1255.04,1.93,33.93,208.85,89.65,202.36,228.55,8.99
2024-11-30 10:00:00,5,1361.85,1.7,44.55,194.55,91.55,202.77,230.6,12.54
2024-11-30 11:00:00,5,1682.28,1.01,65.8,163.08,92.51,212.15,244.98,17.23
2024-11-30 12:00:00,5,2002.72,0.1,82.94,121.59,85.83,214.11,251.54,20.27
2024-11-30 13:00:00,5,2563.48,0.0,108.3,75.82,81.06,236.04,283.49,25.84
2024-11-30 14:00:00,5,3391.27,0.04,135.72,33.62,74.39,281.91,347.05,34.96
2024-11-30 15:00:00,5,3952.03,1.29,142.57,10.19,64.85,321.37,401.19,40.53
2024-11-30 16:00:00,5,4112.24,4.64,130.24,2.59,54.84,344.4,430.27,40.53
2024-11-30 17:00:00,5,3952.03,5.25,113.79,1.92,46.73,345.32,428.05,36.48
2024-11-30 18:00:00,5,3471.37,2.65,97.33,4.65,36.72,315.18,385.57,26.35
2024-11-30 19:00:00,5,2883.91,0.58,80.2,10.28,26.94,271.46,328.1,14.95
2024-11-30 20:00:00,5,2616.88,0.33,69.92,11.98,23.37,250.75,302.27,9.88
2024-11-30 21:00:00,5,2483.37,0.3,64.43,12.34,23.13,245.59,295.71,7.6
2024-11-30 22:00:00,5,2429.96,0.29,61.01,12.34,23.6,249.34,299.22,6.52
2024-11-30 23:00:00,5,2296.45,0.19,56.21,15.38,24.08,253.38,299.77,6.33
2024-12-01 00:00:00,5,2162.93,0.1,52.09,20.21,26.46,253.2,294.35,6.84
2024-12-01 01:00:00,5,2136.23,0.19,54.84,22.17,31.95,246.41,285.92,8.74
2024-12-01 02:00:00,5,2563.48,4.75,71.97,5.99,40.05,264.52,313.93,13.17
2024-12-01 03:00:00,5,3257.75,27.94,75.4,3.49,47.21,297.25,359.81,17.99
2024-12-01 04:00:00,5,3898.62,50.07,79.51,10.91,55.79,332.96,407.74,24.83
2024-12-01 05:00:00,5,4325.87,50.51,98.71,24.32,68.66,365.64,448.34,31.16
2024-12-01 06:00:00,5,4272.46,33.53,116.53,56.51,85.83,379.66,461.43,30.91
2024-12-01 07:00:00,5,1869.2,7.15,58.95,137.33,82.97,202.07,254.76,11.91
2024-12-01 08:00:00,5,1441.96,3.49,39.76,171.66,66.76,176.87,224.67,8.87
2024-12-01 09:00:00,5,1308.44,2.15,32.56,185.97,58.65,170.73,215.97,8.74
2024-12-01 10:00:00,5,1375.2,1.7,38.04,181.67,60.08,179.25,224.03,11.65
2024-12-01 11:00:00,5,1628.88,1.05,54.15,157.36,64.85,196.28,242.91,15.83
2024-12-01 12:00:00,5,1842.5,0.1,67.86,123.02,63.9,200.04,247.13,18.24
2024-12-01 13:00:00,5,2082.82,0.0,78.83,94.41,63.9,207.47,257.59,21.79
2024-12-01 14:00:00,5,2429.96,0.0,87.05,75.1,62.94,225.72,282.36,26.85
2024-12-01 15:00:00,5,2643.59,0.0,85.0,65.8,56.74,239.34,301.8,30.4
2024-12-01 16:00:00,5,3044.13,0.0,93.22,44.7,52.45,268.48,339.78,34.45
2024-12-01 17:00:00,5,3738.4,1.05,111.04,13.05,50.54,316.76,399.93,38.0
2024-12-01 18:00:00,5,3952.03,8.61,109.67,0.76,42.92,328.57,412.43,32.93
2024-12-01 19:00:00,5,3631.59,13.41,95.96,0.07,32.9,300.81,373.15,22.8
2024-12-01 20:00:00,5,3257.75,13.19,85.68,0.07,31.95,276.06,340.36,16.72
2024-12-01 21:00:00,5,2937.32,10.28,77.46,0.18,30.99,255.24,312.79,12.16
2024-12-01 22:00:00,5,2643.59,7.38,69.23,0.44,30.04,240.69,294.28,9.12
2024-12-01 23:00:00,5,2456.67,6.59,63.75,0.57,29.56,234.94,286.43,7.66
2024-12-02 00:00:00,5,2403.26,8.05,61.69,0.45,30.99,236.5,286.37,7.22
2024-12-02 01:00:00,5,2670.29,16.09,63.75,0.14,37.67,254.37,306.34,9.88
2024-12-02 02:00:00,5,3471.37,40.23,68.55,0.02,51.02,299.13,362.61,17.48
2024-12-02 03:00:00,5,4219.06,70.63,71.97,1.9,61.99,336.67,411.56,25.33
2024-12-02 04:00:00,5,4806.52,85.83,82.94,8.31,75.34,368.23,451.49,34.45
2024-12-02 05:00:00,5,5180.36,75.1,115.16,22.71,94.41,403.02,492.16,41.54
2024-12-02 06:00:00,5,4859.92,41.57,141.2,61.51,119.21,407.71,490.56,39.52
2024-12-02 07:00:00,5,2002.72,9.39,68.55,135.9,107.77,191.51,225.63,15.2
2024-12-02 08:00:00,5,1468.66,5.09,47.3,163.08,87.74,151.68,178.36,11.27
2024-12-02 09:00:00,5,1295.09,3.55,41.81,171.66,81.06,138.77,163.12,11.15
2024-12-02 10:00:00,5,1548.77,3.49,57.58,161.65,89.65,159.84,188.67,16.47
2024-12-02 11:00:00,5,2082.82,2.6,87.74,131.61,99.18,198.31,234.88,23.56
2024-12-02 12:00:00,5,2536.77,0.35,115.16,83.68,97.27,215.27,257.37,28.12
2024-12-02 13:00:00,5,3070.83,0.02,139.83,40.05,93.46,235.85,286.45,34.45
2024-12-02 14:00:00,5,3738.4,1.82,153.54,9.92,88.69,271.85,337.46,43.06
2024-12-02 15:00:00,5,4112.24,8.27,142.57,1.22,79.15,299.65,378.59,49.14
2024-12-02 16:00:00,5,4325.87,14.98,126.12,0.19,71.53,316.38,402.31,50.66
2024-12-02 17:00:00,5,4486.08,22.13,115.16,0.03,64.85,332.49,423.65,49.14
2024-12-02 18:00:00,5,4272.46,25.03,105.56,0.01,52.93,320.56,408.58,39.52
2024-12-02 19:00:00,5,3685.0,20.12,94.59,0.03,39.1,278.58,353.22,26.35
2024-12-02 20:00:00,5,3070.83,11.62,85.0,0.23,32.9,238.31,299.73,17.73
2024-12-02 21:00:00,5,2536.77,4.36,76.77,1.86,30.52,209.82,261.05,12.29
2024-12-02 22:00:00,5,2269.74,1.93,67.86,4.07,29.09,193.62,239.27,9.12
2024-12-02 23:00:00,5,2269.74,4.08,64.43,1.74,29.09,196.8,242.56,7.92
2024-12-03 00:00:00,5,2483.37,11.18,63.06,0.21,31.47,211.84,260.52,7.98
2024-12-03 01:00:00,5,3070.83,29.5,63.75,0.01,40.53,250.74,309.9,11.78
2024-12-03 02:00:00,5,4165.65,65.27,67.86,0.01,55.31,316.62,393.94,20.27
2024-12-03 03:00:00,5,4806.52,92.98,71.29,1.13,64.85,343.36,428.13,26.09
2024-12-03 04:00:00,5,4806.52,93.88,77.46,5.99,75.34,337.14,418.89,32.93
2024-12-03 05:00:00,5,5020.14,81.36,101.45,16.45,91.55,358.03,442.92,39.52
2024-12-03 06:00:00,5,4646.3,47.39,126.12,44.35,110.63,359.63,439.98,38.0
2024-12-03 07:00:00,5,2323.15,13.52,79.51,103.0,109.67,207.38,251.76,19.25
2024-12-03 08:00:00,5,1615.52,7.1,54.84,130.18,90.6,152.77,188.19,14.06
2024-12-03 09:00:00,5,1255.04,4.02,40.44,145.91,71.53,127.43,157.97,12.92
2024-12-03 10:00:00,5,1134.87,2.49,37.01,147.34,59.6,116.15,144.48,14.06
2024-12-03 11:00:00,5,1281.74,1.47,47.98,128.75,59.6,121.57,151.19,16.97
2024-12-03 12:00:00,5,1495.36,0.16,62.38,103.0,60.08,129.03,160.85,19.76
2024-12-03 13:00:00,5,1762.39,0.0,71.97,81.54,62.94,146.06,182.08,23.81
2024-12-03 14:00:00,5,2002.72,0.0,74.71,68.66,62.94,162.13,204.08,28.63
2024-12-03 15:00:00,5,2002.72,0.0,67.86,61.51,57.22,162.05,206.81,30.91
2024-12-03 16:00:00,5,1869.2,0.0,59.63,57.94,52.45,151.39,195.11,30.15
2024-12-03 17:00:00,5,1735.69,0.0,54.84,55.79,48.16,139.87,181.4,27.11
2024-12-03 18:00:00,5,1522.06,0.0,49.35,55.07,41.48,124.05,160.92,21.53
2024-12-03 19:00:00,5,1255.04,0.0,41.13,57.22,34.33,105.74,135.39,15.96
2024-12-03 20:00:00,5,1108.17,0.0,34.96,59.37,31.95,99.12,124.8,14.31
2024-12-03 21:00:00,5,1054.76,0.0,31.19,60.8,31.47,99.0,122.35,13.68
2024-12-03 22:00:00,5,1041.41,0.0,28.79,63.66,31.47,101.97,123.92,13.05
2024-12-03 23:00:00,5,1054.76,0.0,27.76,65.8,32.42,106.93,127.94,12.03
2024-12-04 00:00:00,5,1094.82,0.0,29.47,64.37,35.29,113.32,134.33,10.89
2024-12-04 01:00:00,5,1241.68,0.0,36.67,57.94,41.01,123.26,146.7,11.65
2024-12-04 02:00:00,5,1535.42,0.04,52.09,42.92,48.64,138.69,168.76,15.33
2024-12-04 03:00:00,5,1735.69,3.3,61.01,33.62,52.93,144.03,178.76,17.73
2024-12-04 04:00:00,5,1708.98,9.83,52.09,45.06,57.22,139.41,174.72,18.24
2024-12-04 05:00:00,5,1588.82,10.51,45.93,63.66,64.85,135.76,170.84,18.24
2024-12-04 06:00:00,5,1415.25,8.27,41.13,88.69,69.62,130.05,163.38,16.97
2024-12-04 07:00:00,5,934.6,3.74,24.33,123.02,45.78,87.49,113.49,10.51
2024-12-04 08:00:00,4,787.73,2.43,18.68,138.76,36.24,73.9,96.88,9.5
2024-12-04 09:00:00,4,747.68,1.98,18.16,141.62,34.33,68.22,90.38,10.13
2024-12-04 10:00:00,4,741.0,1.75,21.08,135.9,34.81,60.3,82.23,11.02
2024-12-04 11:00:00,4,807.76,1.31,30.5,118.73,38.62,56.95,79.7,12.29
2024-12-04 12:00:00,4,881.2,0.2,40.44,95.84,40.05,51.98,75.56,13.55
2024-12-04 13:00:00,4,1081.47,0.0,52.78,72.24,46.25,56.27,83.69,17.48
2024-12-04 14:00:00,4,1321.79,0.0,60.32,58.65,51.98,70.04,103.98,22.8
2024-12-04 15:00:00,5,1415.25,0.0,57.58,59.37,52.45,83.07,121.08,25.59
2024-12-04 16:00:00,5,1482.01,0.0,55.52,62.23,52.93,94.72,135.29,27.36
2024-12-04 17:00:00,5,1588.82,0.0,56.89,58.65,52.93,105.08,148.56,28.88
2024-12-04 18:00:00,5,1548.77,0.0,55.52,55.07,48.16,103.85,145.34,26.6
2024-12-04 19:00:00,5,1321.79,0.0,49.35,55.79,40.53,91.21,126.65,21.79
2024-12-04 20:00:00,5,1148.22,0.0,42.5,56.51,38.15,84.28,116.23,18.75
2024-12-04 21:00:00,5,1068.12,0.0,38.73,55.07,37.67,83.19,113.74,16.72
2024-12-04 22:00:00,5,1054.76,0.0,37.36,50.78,37.19,85.34,115.43,14.95
2024-12-04 23:00:00,5,1054.76,0.0,37.7,44.35,37.19,88.52,118.14,13.55
2024-12-05 00:00:00,5,1121.52,0.02,40.78,36.12,38.62,94.52,124.49,13.05
2024-12-05 01:00:00,5,1335.14,0.3,51.41,23.25,43.87,108.38,141.95,15.58
2024-12-05 02:00:00,5,1815.8,5.42,68.55,5.23,53.41,133.58,176.11,22.04
2024-12-05 03:00:00,5,2243.04,24.59,68.55,6.53,59.6,150.78,200.06,26.6
2024-12-05 04:00:00,5,2349.85,36.21,63.06,18.24,64.85,151.88,203.84,28.88
2024-12-05 05:00:00,5,2269.74,33.53,63.06,32.54,72.48,148.46,200.19,29.64
2024-12-05 06:00:00,5,2056.12,25.03,65.12,53.64,79.15,141.69,190.86,27.61
2024-12-05 07:00:00,4,988.01,6.76,33.24,107.29,49.11,69.56,98.93,12.16
2024-12-05 08:00:00,4,787.73,4.14,25.02,124.45,39.58,54.99,79.69,9.75
2024-12-05 09:00:00,4,761.03,3.21,23.99,133.04,38.62,54.84,78.61,9.75
2024-12-05 10:00:00,4,921.25,3.21,33.59,130.18,48.16,69.88,95.98,12.79
2024-12-05 11:00:00,5,1134.87,2.46,50.04,113.01,56.27,80.81,109.23,16.09
2024-12-05 12:00:00,5,1321.79,0.39,65.8,87.26,58.65,79.11,108.7,17.99
2024-12-05 13:00:00,5,1682.28,0.0,85.0,58.65,64.85,90.66,125.61,22.8
2024-12-05 14:00:00,5,2162.93,0.01,97.33,38.62,69.62,115.16,159.88,29.89
2024-12-05 15:00:00,5,2349.85,0.01,93.22,35.76,68.66,131.55,182.79,33.44
2024-12-05 16:00:00,5,2376.56,0.0,86.37,39.34,65.8,140.28,194.09,34.45
2024-12-05 17:00:00,5,2456.67,0.0,83.63,39.34,62.94,149.97,206.92,34.96
2024-12-05 18:00:00,5,2349.85,0.0,79.51,38.98,54.84,144.23,198.97,31.16
2024-12-05 19:00:00,5,2002.72,0.0,69.23,41.48,42.44,123.03,169.74,24.57
2024-12-05 20:00:00,5,1762.39,0.0,61.01,42.2,36.72,112.84,154.66,22.55
2024-12-05 21:00:00,5,1642.23,0.0,56.89,37.91,34.81,111.79,151.75,22.8
2024-12-05 22:00:00,5,1628.88,0.02,56.21,29.33,32.9,114.49,154.33,23.31
2024-12-05 23:00:00,5,1628.88,0.18,58.26,18.6,31.95,116.61,156.22,23.31
2024-12-06 00:00:00,5,1668.93,1.82,61.69,6.53,31.47,118.2,158.74,22.29
2024-12-06 01:00:00,5,1922.61,12.96,62.38,0.35,34.81,129.11,174.78,24.32
2024-12-06 02:00:00,5,2590.18,41.57,59.63,0.01,43.39,161.81,220.98,31.66
2024-12-06 03:00:00,5,3284.45,76.0,58.26,1.48,50.54,194.11,266.56,36.98
2024-12-06 04:00:00,5,3685.0,93.88,61.01,6.08,57.22,213.37,293.73,39.52
2024-12-06 05:00:00,5,3845.21,86.72,76.09,13.95,68.66,228.93,313.02,40.53
2024-12-06 06:00:00,5,3524.78,56.77,94.59,32.54,81.06,229.45,307.26,36.98
2024-12-06 07:00:00,5,1068.12,6.93,36.33,107.29,49.59,86.65,132.72,11.27
2024-12-06 08:00:00,4,727.65,3.21,21.59,125.89,36.24,66.55,108.78,7.92
2024-12-06 09:00:00,4,667.57,2.37,19.54,133.04,34.81,62.17,103.36,7.79
2024-12-06 10:00:00,4,807.76,2.79,30.85,123.02,46.73,69.47,112.29,10.51
2024-12-06 11:00:00,5,1094.82,2.54,52.09,100.14,59.6,83.33,129.29,14.31
2024-12-06 12:00:00,5,1375.2,0.4,72.66,71.53,64.85,93.54,142.76,17.23
2024-12-06 13:00:00,5,1842.5,0.01,94.59,43.99,71.53,116.67,172.64,23.31
2024-12-06 14:00:00,5,2483.37,0.27,115.16,21.1,78.2,155.43,223.74,32.42
2024-12-06 15:00:00,5,2883.91,0.7,117.9,13.59,77.25,186.91,264.99,38.5
2024-12-06 16:00:00,5,3231.05,2.1,119.27,8.05,77.25,219.66,305.42,43.57
2024-12-06 17:00:00,5,3738.4,8.38,120.64,1.39,77.25,256.98,352.28,48.13
2024-12-06 18:00:00,5,3738.4,12.29,116.53,0.45,69.62,258.76,352.89,43.57
2024-12-06 19:00:00,5,3257.75,7.93,109.67,1.11,54.36,226.31,308.56,31.92
2024-12-06 20:00:00,5,2857.21,2.74,98.71,3.44,42.92,205.89,279.98,25.33
2024-12-06 21:00:00,5,2670.29,1.62,91.85,4.74,38.15,201.3,270.28,23.05
2024-12-06 22:00:00,5,2563.48,1.96,85.68,3.89,35.29,201.93,267.87,22.04
2024-12-06 23:00:00,5,2590.18,4.08,82.94,1.61,33.38,209.45,272.71,21.53
2024-12-07 00:00:00,5,2750.4,9.95,82.94,0.21,31.47,226.27,287.9,21.03
2024-12-07 01:00:00,5,3124.24,24.14,82.94,0.01,32.9,254.64,319.17,24.83
2024-12-07 02:00:00,5,4005.43,58.11,82.25,0.01,42.44,306.68,383.44,35.46
2024-12-07 03:00:00,5,4806.52,97.45,80.88,1.41,50.07,346.13,434.19,41.54
2024-12-07 04:00:00,5,5020.14,108.18,85.0,6.97,58.65,353.08,442.53,42.56
2024-12-07 05:00:00,5,5287.17,95.67,115.16,18.42,74.39,378.28,470.3,44.08
2024-12-07 06:00:00,5,5714.42,66.16,168.62,47.21,95.37,438.75,534.03,43.57
2024-12-07 07:00:00,5,1535.42,9.83,63.75,121.59,84.88,139.95,183.08,12.03
2024-12-07 08:00:00,5,1041.41,5.2,42.5,140.19,67.71,102.64,140.77,7.92
2024-12-07 09:00:00,5,1001.36,3.91,42.16,147.34,69.62,103.55,142.27,7.79
2024-12-07 10:00:00,5,1762.39,6.59,83.63,110.15,87.74,141.97,192.09,17.23
2024-12-07 11:00:00,5,3177.64,14.19,156.28,37.91,110.63,210.73,280.41,29.13
2024-12-07 12:00:00,5,4592.9,46.49,194.67,1.4,123.98,274.29,362.83,40.02
2024-12-07 13:00:00,5,5981.45,88.51,208.38,0.0,139.24,342.41,451.67,55.22
2024-12-07 14:00:00,5,6942.75,107.29,213.86,0.0,143.05,406.65,534.53,63.33
2024-12-07 15:00:00,5,7156.37,101.03,211.12,0.0,127.79,431.53,563.83,65.86
2024-12-07 16:00:00,5,5821.23,63.48,189.19,0.0,94.41,369.96,483.52,58.77
2024-12-07 17:00:00,5,4486.08,35.76,156.28,0.0,69.62,312.89,407.59,52.18
2024-12-07 18:00:00,5,3417.97,17.21,131.61,0.2,54.84,274.23,350.29,44.08
2024-12-07 19:00:00,5,2536.77,1.98,109.67,8.14,43.87,240.31,297.86,34.96
2024-12-07 20:00:00,5,2029.42,0.01,77.46,33.26,36.72,225.15,270.36,29.13
2024-12-07 21:00:00,5,1668.93,0.0,51.41,57.94,32.42,215.62,251.39,23.05
2024-12-07 22:00:00,5,1415.25,0.0,36.33,78.68,31.95,205.4,234.65,17.73
2024-12-07 23:00:00,5,1268.39,0.0,29.13,90.12,30.99,196.17,221.81,14.95
2024-12-08 00:00:00,5,1214.98,0.0,27.08,94.41,30.52,190.04,213.94,14.06
2024-12-08 01:00:00,5,1295.09,0.0,31.19,90.12,31.95,193.31,218.36,15.45
2024-12-08 02:00:00,5,1602.17,0.01,45.93,75.1,38.62,211.82,242.11,19.25
2024-12-08 03:00:00,5,1895.9,1.2,62.38,61.51,45.78,231.12,265.6,21.53
2024-12-08 04:00:00,5,1949.31,5.53,61.01,66.52,49.59,234.53,269.71,21.53
2024-12-08 05:00:00,5,1842.5,7.82,52.78,81.54,52.45,228.02,261.8,20.77
2024-12-08 06:00:00,5,1588.82,6.98,45.24,103.0,55.79,209.34,239.86,18.49
2024-12-08 07:00:00,5,894.55,3.1,27.76,135.9,58.65,135.64,167.11,8.74
2024-12-08 08:00:00,5,734.33,2.15,23.31,141.62,62.94,122.64,156.69,6.46
2024-12-08 09:00:00,5,694.27,1.52,22.96,143.05,66.76,125.07,159.71,6.02
2024-12-08 10:00:00,5,754.36,1.02,28.79,135.9,65.8,126.78,160.25,7.54
2024-12-08 11:00:00,5,947.95,0.47,41.13,117.3,61.04,130.0,162.53,10.77
2024-12-08 12:00:00,5,1161.58,0.04,52.09,95.84,55.31,132.19,164.95,13.68
2024-12-08 13:00:00,5,1348.5,0.0,60.32,80.82,54.36,136.62,170.9,16.72
2024-12-08 14:00:00,5,1401.9,0.0,58.95,76.53,53.88,138.79,173.07,18.49
2024-12-08 15:00:00,5,1335.14,0.0,53.47,77.25,50.07,134.31,165.56,19.0
2024-12-08 16:00:00,5,1228.33,0.0,47.3,78.68,43.87,129.54,157.87,18.75
2024-12-08 17:00:00,5,1241.68,0.0,44.55,77.25,40.53,132.32,160.3,18.49
2024-12-08 18:00:00,5,1214.98,0.0,42.16,77.96,36.24,131.16,158.31,14.44
2024-12-08 19:00:00,5,1094.82,0.0,38.39,80.82,32.42,122.9,147.38,8.74
2024-12-08 20:00:00,5,1001.36,0.0,34.96,84.4,31.47,116.33,138.83,6.46
2024-12-08 21:00:00,5,907.9,0.0,30.16,89.41,28.85,106.47,126.29,5.07
2024-12-08 22:00:00,5,881.2,0.0,28.45,90.12,26.7,100.21,118.4,4.31
2024-12-08 23:00:00,5,947.95,0.0,31.53,82.25,26.46,105.36,124.07,4.02
2024-12-09 00:00:00,5,1068.12,0.0,38.04,67.23,27.18,119.21,140.54,4.31
2024-12-09 01:00:00,5,1375.2,0.06,53.47,40.77,30.28,141.35,170.71,6.33
2024-12-09 02:00:00,5,2136.23,7.49,82.25,6.97,41.48,185.42,231.77,11.02
2024-12-09 03:00:00,5,3231.05,45.15,89.11,1.61,56.27,245.14,310.82,17.23
2024-12-09 04:00:00,5,4325.87,78.68,95.96,6.62,71.53,307.21,389.19,25.08
2024-12-09 05:00:00,5,4913.33,85.83,113.79,14.66,87.74,354.27,445.21,34.96
2024-12-09 06:00:00,5,4806.52,69.74,139.83,28.61,116.35,373.55,460.65,38.0
2024-12-09 07:00:00,5,1668.93,19.0,82.25,69.38,125.89,173.95,224.72,13.3
2024-12-09 08:00:00,5,1161.58,9.72,62.38,87.98,99.18,127.42,170.97,9.12
2024-12-09 09:00:00,5,1121.52,7.93,65.8,89.41,102.04,122.05,163.04,9.12
2024-12-09 10:00:00,5,1508.71,8.49,94.59,70.81,129.7,148.68,195.26,14.31
2024-12-09 11:00:00,5,2216.34,8.05,139.83,35.05,156.4,201.98,261.83,22.04
2024-12-09 12:00:00,5,2750.4,8.38,167.25,5.45,154.5,238.85,308.95,26.6
2024-12-09 13:00:00,5,3097.53,17.88,153.54,0.13,131.61,255.21,332.06,30.91
2024-12-09 14:00:00,5,3337.86,22.13,134.35,0.04,103.0,270.43,355.07,35.97
2024-12-09 15:00:00,5,3391.27,19.22,120.64,0.07,81.06,277.84,366.91,38.0
2024-12-09 16:00:00,5,3337.86,16.09,112.41,0.12,73.43,276.05,363.85,36.48
2024-12-09 17:00:00,5,3204.35,16.09,105.56,0.1,71.53,267.95,352.71,32.93
2024-12-09 18:00:00,5,2830.51,13.41,98.71,0.2,59.13,235.38,310.3,23.81
2024-12-09 19:00:00,5,2243.04,5.81,89.11,1.7,42.92,185.6,244.17,14.57
2024-12-09 20:00:00,5,1869.2,1.05,76.09,8.76,34.81,154.62,199.66,10.77
2024-12-09 21:00:00,5,1655.58,0.17,63.75,18.06,31.95,139.78,175.53,8.87
2024-12-09 22:00:00,5,1522.06,0.06,54.84,25.03,29.8,132.22,162.0,7.41
2024-12-09 23:00:00,5,1415.25,0.03,48.67,30.04,28.85,127.09,152.71,6.46
2024-12-10 00:00:00,5,1375.2,0.03,47.98,31.83,29.56,127.11,150.37,6.08
2024-12-10 01:00:00,5,1508.71,0.19,54.84,26.11,34.33,136.83,162.01,7.92
2024-12-10 02:00:00,5,1949.31,3.02,73.34,9.12,43.39,162.83,196.3,12.29
2024-12-10 03:00:00,5,2216.34,13.86,74.03,8.49,50.07,173.08,210.08,14.57
2024-12-10 04:00:00,5,2056.12,18.78,61.69,28.61,56.74,160.99,195.14,16.47
2024-12-10 05:00:00,5,1895.9,18.55,54.84,46.49,63.9,154.8,187.69,19.76
2024-12-10 06:00:00,5,1602.17,13.75,50.04,71.53,67.71,137.05,165.57,18.24
2024-12-10 07:00:00,4,841.14,4.41,24.68,117.3,36.72,68.28,83.33,8.61
2024-12-10 08:00:00,3,674.25,2.82,17.82,127.32,27.66,49.53,60.48,7.22
2024-12-10 09:00:00,3,654.22,2.46,17.65,127.32,27.42,45.95,56.11,7.79
2024-12-10 10:00:00,4,781.06,2.96,27.08,115.87,38.62,51.56,63.91,10.64
2024-12-10 11:00:00,4,1001.36,2.51,42.5,95.84,48.64,61.95,78.08,14.31
2024-12-10 12:00:00,4,1228.33,0.41,58.95,71.53,51.98,69.77,89.12,17.48
2024-12-10 13:00:00,5,1642.23,0.01,78.83,45.78,57.22,90.99,117.83,23.81
2024-12-10 14:00:00,5,2162.93,0.19,94.59,24.32,61.99,124.36,163.07,32.42
2024-12-10 15:00:00,5,2403.26,0.5,94.59,16.27,59.6,148.02,194.18,38.5
2024-12-10 16:00:00,5,2456.67,0.56,89.11,15.02,55.31,158.48,206.59,40.02
2024-12-10 17:00:00,5,2403.26,0.38,82.94,17.17,51.5,160.79,208.09,40.02
2024-12-10 18:00:00,5,2162.93,0.13,74.03,23.96,43.87,148.73,190.03,35.46
2024-12-10 19:00:00,5,1735.69,0.02,59.63,35.41,34.33,124.49,155.54,28.37
2024-12-10 20:00:00,5,1455.31,0.0,47.98,45.42,30.99,111.26,135.8,25.08
2024-12-10 21:00:00,5,1321.79,0.0,41.81,51.5,30.52,108.3,129.78,23.81
2024-12-10 22:00:00,5,1268.39,0.0,38.39,55.07,30.99,107.81,127.86,23.56
2024-12-10 23:00:00,5,1228.33,0.0,36.67,58.65,31.95,108.55,127.26,23.31
2024-12-11 00:00:00,5,1241.68,0.0,38.04,59.37,35.76,112.75,131.32,23.31
2024-12-11 01:00:00,5,1415.25,0.01,47.3,52.21,43.87,127.76,149.5,25.59
2024-12-11 02:00:00,5,1842.5,0.22,69.23,31.83,54.36,156.9,187.14,31.41
2024-12-11 03:00:00,5,2136.23,6.15,79.51,22.35,61.99,175.8,211.11,33.94
2024-12-11 04:00:00,5,2162.93,16.76,68.55,37.19,68.66,179.42,215.86,33.44
2024-12-11 05:00:00,5,2136.23,19.22,63.06,53.64,79.15,184.34,221.89,32.17
2024-12-11 06:00:00,5,1949.31,15.2,58.95,78.68,85.83,178.17,213.15,27.87
2024-12-11 07:00:00,5,1308.44,6.98,38.39,118.73,66.76,127.12,150.7,16.72
2024-12-11 08:00:00,5,1108.17,4.75,31.53,135.9,57.7,114.57,134.65,13.55
2024-12-11 09:00:00,5,1054.76,3.8,31.19,144.48,56.74,112.84,131.99,13.3
2024-12-11 10:00:00,5,1201.63,3.69,40.78,137.33,61.99,119.7,140.6,15.71
2024-12-11 11:00:00,5,1522.06,3.02,62.38,111.58,67.71,133.01,157.98,19.76
2024-12-11 12:00:00,5,1842.5,0.52,86.37,75.1,68.66,142.44,171.37,23.05
2024-12-11 13:00:00,5,2243.04,0.01,104.19,47.21,71.53,162.82,198.74,28.63
2024-12-11 14:00:00,5,2696.99,0.06,113.79,30.76,71.53,195.53,243.14,35.97
2024-12-11 15:00:00,5,2964.02,0.15,112.41,23.6,65.8,221.53,278.98,41.04
2024-12-11 16:00:00,5,3097.53,0.38,108.3,17.88,61.04,238.82,302.5,44.08
2024-12-11 17:00:00,5,3231.05,1.31,108.3,9.83,57.22,254.28,322.79,44.58
2024-12-11 18:00:00,5,3097.53,2.12,101.45,6.44,47.68,244.65,309.61,38.0
2024-12-11 19:00:00,5,2616.88,1.09,89.11,9.3,36.24,211.82,264.03,27.36
2024-12-11 20:00:00,5,2296.45,0.39,76.77,14.13,31.47,193.42,237.13,22.04
2024-12-11 21:00:00,5,2109.53,0.22,69.23,16.81,30.04,187.99,227.92,18.49
2024-12-11 22:00:00,5,2002.72,0.2,63.75,17.7,29.33,187.15,224.63,14.95
2024-12-11 23:00:00,5,1922.61,0.21,60.32,18.06,28.85,187.14,222.65,12.41
2024-12-12 00:00:00,5,1949.31,0.47,61.01,15.02,29.8,192.83,227.35,11.02
2024-12-12 01:00:00,5,2189.64,3.49,69.23,6.88,35.29,212.46,251.06,13.68
2024-12-12 02:00:00,5,2857.21,19.67,78.14,0.32,46.25,254.4,305.1,22.55
2024-12-12 03:00:00,5,3417.97,38.89,80.88,2.91,55.31,282.53,342.72,29.13
2024-12-12 04:00:00,5,3471.37,39.34,85.68,17.17,67.71,287.45,350.2,31.16
2024-12-12 05:00:00,5,3337.86,31.29,87.74,40.77,82.97,290.22,354.83,31.66
2024-12-12 06:00:00,5,2910.61,20.12,83.63,77.25,98.23,280.06,341.3,28.37
2024-12-12 07:00:00,5,1548.77,6.2,43.87,137.33,76.29,177.05,219.43,13.05
2024-12-12 08:00:00,5,1228.33,3.69,31.19,154.5,61.04,147.8,183.66,10.77
2024-12-12 09:00:00,5,1121.52,2.77,28.79,158.79,56.27,135.93,168.06,10.89
